process,n,rep,lags,model_df,degrees_of_freedom,statistic,p_value,alpha,rejected
ar1_phi_0.5,100,108,20,0,20,51.668979000837325,0.00012721999133618927,0.05,1
ar1_phi_0.5,100,109,20,0,20,57.565114718378844,1.684314916148749e-05,0.05,1
ar1_phi_0.5,100,110,20,0,20,113.66449210397093,4.196689053230991e-15,0.05,1
ar1_phi_0.5,100,111,20,0,20,33.60243976949947,0.028943221461840217,0.05,1
ar1_phi_0.5,100,112,20,0,20,34.39783268565008,0.02355614385941546,0.05,1
ar1_phi_0.5,100,113,20,0,20,72.56661701203835,6.902153872182896e-08,0.05,1
ar1_phi_0.5,100,114,20,0,20,55.475354129512944,3.4855370057864164e-05,0.05,1
ar1_phi_0.5,100,115,20,0,20,90.01075506755507,7.380890283279479e-11,0.05,1
ar1_phi_0.5,100,116,20,0,20,39.97833976961239,0.005027001918584093,0.05,1
ar1_phi_0.5,100,117,20,0,20,63.20564781879658,2.2469298287534576e-06,0.05,1
ar1_phi_0.5,100,118,20,0,20,62.37442353726225,3.0367886714141576e-06,0.05,1
ar1_phi_0.5,100,119,20,0,20,50.76987392758707,0.00017168205408888277,0.05,1
ar1_phi_0.5,100,120,20,0,20,36.66651895999902,0.012826758993772508,0.05,1
ar1_phi_0.5,100,121,20,0,20,37.76992229001036,0.00944640815891102,0.05,1
ar1_phi_0.5,100,122,20,0,20,66.25852051456441,7.343904151211116e-07,0.05,1
ar1_phi_0.5,100,123,20,0,20,64.68973563372,1.3076414097630648e-06,0.05,1
ar1_phi_0.5,100,124,20,0,20,28.196065573655893,0.10483872930389207,0.05,0
ar1_phi_0.5,100,125,20,0,20,48.785212119409394,0.0003297498816502579,0.05,1
ar1_phi_0.5,100,126,20,0,20,47.329214090236476,0.0005279154564046809,0.05,1
ar1_phi_0.5,100,127,20,0,20,69.34570116720315,2.3284406741789527e-07,0.05,1
ar1_phi_0.5,100,128,20,0,20,22.06157152963635,0.33717897386314494,0.05,0
ar1_phi_0.5,100,129,20,0,20,52.36660723082068,0.00010065437136404156,0.05,1
ar1_phi_0.5,100,130,20,0,20,40.41983263270632,0.004418958091722347,0.05,1
ar1_phi_0.5,100,131,20,0,20,80.75950578906209,2.9164410994291625e-09,0.05,1
ar1_phi_0.5,100,132,20,0,20,68.5924344901854,3.0865183182812333e-07,0.05,1
ar1_phi_0.5,100,133,20,0,20,112.69943697295149,6.3067576339517226e-15,0.05,1
ar1_phi_0.5,100,134,20,0,20,37.96810062836603,0.008935383329465241,0.05,1
ar1_phi_0.5,100,135,20,0,20,40.67853440073169,0.0040957225540391344,0.05,1
ar1_phi_0.5,100,136,20,0,20,34.23573378999566,0.0245735741216576,0.05,1
ar1_phi_0.5,100,137,20,0,20,62.73318309166631,2.667021672817975e-06,0.05,1
ar1_phi_0.5,100,138,20,0,20,67.14045036544357,5.298826698064001e-07,0.05,1
ar1_phi_0.5,100,139,20,0,20,51.85218768709744,0.00011964695179830377,0.05,1
ar1_phi_0.5,100,140,20,0,20,52.83966990936329,8.580325783679328e-05,0.05,1
ar1_phi_0.5,100,141,20,0,20,36.09830985740089,0.014976870473550211,0.05,1
ar1_phi_0.5,100,142,20,0,20,53.48397482465859,6.896560974346286e-05,0.05,1
ar1_phi_0.5,100,143,20,0,20,35.01858236524677,0.02000553016118538,0.05,1
ar1_phi_0.5,100,144,20,0,20,55.32796526094428,3.667437032269193e-05,0.05,1
ar1_phi_0.5,100,145,20,0,20,29.71309676102503,0.07463781776107024,0.05,0
ar1_phi_0.5,100,146,20,0,20,57.35718636484215,1.8116005493055593e-05,0.05,1
ar1_phi_0.5,100,147,20,0,20,63.2086547984857,2.2444767868441028e-06,0.05,1
ar1_phi_0.5,100,148,20,0,20,75.41590816684045,2.3220114574289025e-08,0.05,1
ar1_phi_0.5,100,149,20,0,20,104.86134112290752,1.6826026709499954e-13,0.05,1
ar1_phi_0.5,100,150,20,0,20,72.65832945564394,6.665622155910519e-08,0.05,1
ar1_phi_0.5,100,151,20,0,20,33.12025189050705,0.032729478557765826,0.05,1
ar1_phi_0.5,100,152,20,0,20,32.98534264849844,0.033865910212668125,0.05,1
ar1_phi_0.5,100,153,20,0,20,33.127784246735935,0.03266705250292372,0.05,1
ar1_phi_0.5,100,154,20,0,20,95.42101477302326,8.23545206793028e-12,0.05,1
ar1_phi_0.5,100,155,20,0,20,55.2072714113085,3.823276426005892e-05,0.05,1
ar1_phi_0.5,100,156,20,0,20,60.40300525992102,6.167907189863235e-06,0.05,1
ar1_phi_0.5,100,157,20,0,20,59.840342682096,7.538465405864965e-06,0.05,1
ar1_phi_0.5,100,158,20,0,20,25.500878042186358,0.18293604641168718,0.05,0
ar1_phi_0.5,100,159,20,0,20,60.558509789639025,5.834436001021349e-06,0.05,1
ar1_phi_0.5,100,160,20,0,20,59.13273374331404,9.692432266351296e-06,0.05,1
ar1_phi_0.5,100,161,20,0,20,29.70967039932249,0.07469661150822991,0.05,0
ar1_phi_0.5,100,162,20,0,20,71.94057884782656,8.75393917470626e-08,0.05,1
ar1_phi_0.5,100,163,20,0,20,39.57077915257769,0.005657741164722937,0.05,1
ar1_phi_0.5,100,164,20,0,20,90.23696853143275,6.738183493329187e-11,0.05,1
ar1_phi_0.5,100,165,20,0,20,87.16708649197903,2.3091704229297432e-10,0.05,1
ar1_phi_0.5,100,166,20,0,20,60.926380290901825,5.114481309004581e-06,0.05,1
ar1_phi_0.5,100,167,20,0,20,32.73400143729797,0.036078146566061335,0.05,1
ar1_phi_0.5,100,168,20,0,20,58.905908790647004,1.050302550775605e-05,0.05,1
ar1_phi_0.5,100,169,20,0,20,42.31676669196739,0.002514279452097088,0.05,1
ar1_phi_0.5,100,170,20,0,20,37.84903490131037,0.009239216615455783,0.05,1
ar1_phi_0.5,100,171,20,0,20,20.89565149401618,0.40329724600363004,0.05,0
ar1_phi_0.5,100,172,20,0,20,64.12001156484655,1.6105271593804063e-06,0.05,1
ar1_phi_0.5,100,173,20,0,20,41.33932084177969,0.0033687673213285774,0.05,1
ar1_phi_0.5,100,174,20,0,20,24.257580222887405,0.23132159020605988,0.05,0
ar1_phi_0.5,100,175,20,0,20,51.525361067970934,0.00013348084869898208,0.05,1
ar1_phi_0.5,100,176,20,0,20,52.45067596503029,9.784364164681728e-05,0.05,1
ar1_phi_0.5,100,177,20,0,20,34.37389216755369,0.023703950927706243,0.05,1
ar1_phi_0.5,100,178,20,0,20,28.749993515177735,0.09280002635702024,0.05,0
ar1_phi_0.5,100,179,20,0,20,111.8192325053028,9.139298243366175e-15,0.05,1
ar1_phi_0.5,100,180,20,0,20,57.7301180157364,1.5895826540774445e-05,0.05,1
ar1_phi_0.5,100,181,20,0,20,96.84093606415773,4.609952822037715e-12,0.05,1
ar1_phi_0.5,100,182,20,0,20,58.42389109071039,1.2452770231292892e-05,0.05,1
ar1_phi_0.5,100,183,20,0,20,42.96293026170269,0.0020675053449425683,0.05,1
ar1_phi_0.5,100,184,20,0,20,29.32105220481245,0.0816275102259519,0.05,0
ar1_phi_0.5,100,185,20,0,20,71.16975683812144,1.1719716905258644e-07,0.05,1
ar1_phi_0.5,100,186,20,0,20,54.02791930543634,5.7298857045894336e-05,0.05,1
ar1_phi_0.5,100,187,20,0,20,71.1479490603012,1.1816692281215824e-07,0.05,1
ar1_phi_0.5,100,188,20,0,20,25.263095905493987,0.19155045938467005,0.05,0
ar1_phi_0.5,100,189,20,0,20,28.61245728402553,0.09567538891566872,0.05,0
ar1_phi_0.5,100,190,20,0,20,73.79213270408873,4.326633809067969e-08,0.05,1
ar1_phi_0.5,100,191,20,0,20,44.2245891463208,0.0014041055471787343,0.05,1
ar1_phi_0.5,100,192,20,0,20,48.1115199767401,0.00041033610672993345,0.05,1
ar1_phi_0.5,100,193,20,0,20,108.93459913460994,3.070813292226964e-14,0.05,1
ar1_phi_0.5,100,194,20,0,20,72.27709648618374,7.704660065973695e-08,0.05,1
ar1_phi_0.5,100,195,20,0,20,58.85475823542687,1.0694814345935963e-05,0.05,1
ar1_phi_0.5,100,196,20,0,20,47.512115709814644,0.0004978094884972154,0.05,1
ar1_phi_0.5,100,197,20,0,20,55.30582938795871,3.695545898694852e-05,0.05,1
ar1_phi_0.5,100,198,20,0,20,94.01311506835252,1.4612857665599817e-11,0.05,1
ar1_phi_0.5,100,199,20,0,20,23.999815080624955,0.24240023944713734,0.05,0
ar1_phi_0.5,300,0,20,0,20,102.0911340230538,5.311287448017414e-13,0.05,1
ar1_phi_0.5,300,1,20,0,20,102.9529986985885,3.7168097556672817e-13,0.05,1
ar1_phi_0.5,300,2,20,0,20,81.59050617572981,2.1049495270372343e-09,0.05,1
ar1_phi_0.5,300,3,20,0,20,145.07445981587404,5.487384356362541e-21,0.05,1
ar1_phi_0.5,300,4,20,0,20,141.37048122780072,2.7806293365056007e-20,0.05,1
ar1_phi_0.5,300,5,20,0,20,136.17658760487214,2.6792466424603524e-19,0.05,1
ar1_phi_0.5,300,6,20,0,20,153.87494741022442,1.1354479900716767e-22,0.05,1
ar1_phi_0.5,300,7,20,0,20,93.53949388885366,1.7714549263707165e-11,0.05,1
ar1_phi_0.5,300,8,20,0,20,122.54825408490555,9.601472957939012e-17,0.05,1
ar1_phi_0.5,300,9,20,0,20,176.64557872573369,4.3940260484547266e-27,0.05,1
ar1_phi_0.5,300,10,20,0,20,185.53198655506824,7.99384384140535e-29,0.05,1
ar1_phi_0.5,300,11,20,0,20,168.54554869589757,1.661886492805072e-25,0.05,1
ar1_phi_0.5,300,12,20,0,20,122.84715198105886,8.448515322111717e-17,0.05,1
ar1_phi_0.5,300,13,20,0,20,74.38705065682089,3.446061096141108e-08,0.05,1
ar1_phi_0.5,300,14,20,0,20,107.14538782939091,6.492497954271807e-14,0.05,1
ar1_phi_0.5,300,15,20,0,20,104.00909335589635,2.397994417457152e-13,0.05,1
ar1_phi_0.5,300,16,20,0,20,75.79482942510596,2.0069934422945394e-08,0.05,1
ar1_phi_0.5,300,17,20,0,20,109.1598639731962,2.794108884804035e-14,0.05,1
ar1_phi_0.5,300,18,20,0,20,85.78080585804949,4.0135729094465093e-10,0.05,1
ar1_phi_0.5,300,19,20,0,20,126.94509931402806,1.4550501288504014e-17,0.05,1
ar1_phi_0.5,300,20,20,0,20,161.15777020803506,4.487040887646564e-24,0.05,1
ar1_phi_0.5,300,21,20,0,20,171.69610777215667,4.054427837200468e-26,0.05,1
ar1_phi_0.5,300,22,20,0,20,176.80614610922663,4.087931322778083e-27,0.05,1
ar1_phi_0.5,300,23,20,0,20,146.29922906489347,3.2045902370522543e-21,0.05,1
ar1_phi_0.5,300,24,20,0,20,109.45144535916906,2.4725012682696832e-14,0.05,1
ar1_phi_0.5,300,25,20,0,20,100.2535333029655,1.1346207801002922e-12,0.05,1
ar1_phi_0.5,300,26,20,0,20,125.48178222067342,2.7297298714368334e-17,0.05,1
ar1_phi_0.5,300,27,20,0,20,89.21484794978196,1.0165555392376972e-10,0.05,1
ar1_phi_0.5,300,28,20,0,20,131.41342433395934,2.1157777066307328e-18,0.05,1
ar1_phi_0.5,300,29,20,0,20,98.92898826751146,1.957454916526782e-12,0.05,1
ar1_phi_0.5,300,30,20,0,20,115.88448191275046,1.6404188121729976e-15,0.05,1
ar1_phi_0.5,300,31,20,0,20,64.7000540164458,1.3027089781183023e-06,0.05,1
ar1_phi_0.5,300,32,20,0,20,192.73611665656946,3.0591450451456875e-30,0.05,1
ar1_phi_0.5,300,33,20,0,20,116.92124778512866,1.056723378828225e-15,0.05,1
ar1_phi_0.5,300,34,20,0,20,104.28090955295437,2.141908293327438e-13,0.05,1
ar1_phi_0.5,300,35,20,0,20,87.50055477828433,2.0209995139051102e-10,0.05,1
ar1_phi_0.5,300,36,20,0,20,126.01751636559577,2.1684132449113178e-17,0.05,1
ar1_phi_0.5,300,37,20,0,20,118.05129490706786,6.538047232445426e-16,0.05,1
ar1_phi_0.5,300,38,20,0,20,139.58050477845225,6.078695560561601e-20,0.05,1
ar1_phi_0.5,300,39,20,0,20,78.66010369981647,6.620211063072159e-09,0.05,1
ar1_phi_0.5,300,40,20,0,20,140.94929542091023,3.342894913859063e-20,0.05,1
ar1_phi_0.5,300,41,20,0,20,114.88838234297371,2.501348421573799e-15,0.05,1
ar1_phi_0.5,300,42,20,0,20,136.99024494305772,1.880336835591886e-19,0.05,1
ar1_phi_0.5,300,43,20,0,20,128.7471678054598,6.694160005855027e-18,0.05,1
ar1_phi_0.5,300,44,20,0,20,181.01125653513435,6.153719314081132e-28,0.05,1
ar1_phi_0.5,300,45,20,0,20,83.32940987528004,1.060946758287264e-09,0.05,1
ar1_phi_0.5,300,46,20,0,20,179.8990971664416,1.0158730054028996e-27,0.05,1
ar1_phi_0.5,300,47,20,0,20,133.08868069822026,1.024168611360728e-18,0.05,1
ar1_phi_0.5,300,48,20,0,20,115.81909272739463,1.6865171592688712e-15,0.05,1
ar1_phi_0.5,300,49,20,0,20,156.24872547859326,3.969165408058821e-23,0.05,1
ar1_phi_0.5,300,50,20,0,20,143.85527236186292,9.367545707183283e-21,0.05,1
ar1_phi_0.5,300,51,20,0,20,121.41300768585734,1.5600788535409716e-16,0.05,1
ar1_phi_0.5,300,52,20,0,20,87.12811226469938,2.3454078130438184e-10,0.05,1
ar1_phi_0.5,300,53,20,0,20,104.03697947386668,2.370377331515603e-13,0.05,1
ar1_phi_0.5,300,54,20,0,20,102.07506098591803,5.346732639824871e-13,0.05,1
ar1_phi_0.5,300,55,20,0,20,121.02838567029018,1.8386305429102678e-16,0.05,1
ar1_phi_0.5,300,56,20,0,20,243.1067676275943,2.7943603642397803e-40,0.05,1
ar1_phi_0.5,300,57,20,0,20,112.76604332694882,6.132049200772611e-15,0.05,1
ar1_phi_0.5,300,58,20,0,20,88.19166084085111,1.5325727016283667e-10,0.05,1
ar1_phi_0.5,300,59,20,0,20,132.63170503283976,1.2484863358396774e-18,0.05,1
ar1_phi_0.5,300,60,20,0,20,92.03476288032064,3.26049813616415e-11,0.05,1
ar1_phi_0.5,300,61,20,0,20,132.48162042394222,1.33236461991024e-18,0.05,1
ar1_phi_0.5,300,62,20,0,20,98.09294881157675,2.7595729869547137e-12,0.05,1
ar1_phi_0.5,300,63,20,0,20,108.98958456611975,3.0008523878677854e-14,0.05,1
ar1_phi_0.5,300,64,20,0,20,128.73787499556514,6.7210443304503026e-18,0.05,1
ar1_phi_0.5,300,65,20,0,20,64.90464472852014,1.2086098808175977e-06,0.05,1
ar1_phi_0.5,300,66,20,0,20,134.4089522345564,5.775906515980474e-19,0.05,1
ar1_phi_0.5,300,67,20,0,20,152.02719295600002,2.569565930890278e-22,0.05,1
ar1_phi_0.5,300,68,20,0,20,141.07601030529753,3.1627450136508664e-20,0.05,1
ar1_phi_0.5,300,69,20,0,20,125.70144641143706,2.4839030779617344e-17,0.05,1
ar1_phi_0.5,300,70,20,0,20,114.98291903326648,2.4032415452524005e-15,0.05,1
ar1_phi_0.5,300,71,20,0,20,124.22963203373145,4.6722387447796944e-17,0.05,1
ar1_phi_0.5,300,72,20,0,20,150.64088910421705,4.738118351031817e-22,0.05,1
ar1_phi_0.5,300,73,20,0,20,177.85823650324798,2.5465451730561923e-27,0.05,1
ar1_phi_0.5,300,74,20,0,20,83.41835039343374,1.024309702502995e-09,0.05,1
ar1_phi_0.5,300,75,20,0,20,95.20983188387117,8.976276188266981e-12,0.05,1
ar1_phi_0.5,300,76,20,0,20,106.18396241024939,9.698549291284404e-14,0.05,1
ar1_phi_0.5,300,77,20,0,20,107.38122265320018,5.883174097523423e-14,0.05,1
ar1_phi_0.5,300,78,20,0,20,97.87073392701149,3.023013166758599e-12,0.05,1
ar1_phi_0.5,300,79,20,0,20,180.15113729447043,9.068094745423865e-28,0.05,1
ar1_phi_0.5,300,80,20,0,20,154.50422618949582,8.595007186391456e-23,0.05,1
ar1_phi_0.5,300,81,20,0,20,176.54498004895808,4.597355494586209e-27,0.05,1
ar1_phi_0.5,300,82,20,0,20,180.99270794231848,6.205398798021374e-28,0.05,1
ar1_phi_0.5,300,83,20,0,20,107.19234185825695,6.366370071619618e-14,0.05,1
ar1_phi_0.5,300,84,20,0,20,65.78410833002934,8.748121041577327e-07,0.05,1
ar1_phi_0.5,300,85,20,0,20,90.24687089032122,6.71135680888283e-11,0.05,1
ar1_phi_0.5,300,86,20,0,20,255.4532444586043,9.062824839897131e-43,0.05,1
ar1_phi_0.5,300,87,20,0,20,97.20357806742129,3.973839694393435e-12,0.05,1
ar1_phi_0.5,300,88,20,0,20,132.68584811735707,1.2195378100095073e-18,0.05,1
ar1_phi_0.5,300,89,20,0,20,117.34975039437643,8.809190918697254e-16,0.05,1
ar1_phi_0.5,300,90,20,0,20,165.54819770644087,6.342296421094821e-25,0.05,1
ar1_phi_0.5,300,91,20,0,20,109.64707138223774,2.2776739773056196e-14,0.05,1
ar1_phi_0.5,300,92,20,0,20,119.99132256092051,2.8620781683211803e-16,0.05,1
ar1_phi_0.5,300,93,20,0,20,96.23094363327395,5.916294344353004e-12,0.05,1
ar1_phi_0.5,300,94,20,0,20,91.63816598443887,3.8278397999356785e-11,0.05,1
ar1_phi_0.5,300,95,20,0,20,87.67544708999318,1.8844458976924437e-10,0.05,1
ar1_phi_0.5,300,96,20,0,20,84.32716588924164,7.148912627643065e-10,0.05,1
ar1_phi_0.5,300,97,20,0,20,121.43812344829253,1.5434274781680734e-16,0.05,1
ar1_phi_0.5,300,98,20,0,20,92.84584230980293,2.347412401301246e-11,0.05,1
ar1_phi_0.5,300,99,20,0,20,91.30041028481665,4.3876547812918124e-11,0.05,1
ar1_phi_0.5,300,100,20,0,20,130.5676860980921,3.0500926819313793e-18,0.05,1
ar1_phi_0.5,300,101,20,0,20,115.74729653589766,1.7386202490839364e-15,0.05,1
ar1_phi_0.5,300,102,20,0,20,87.11560552432564,2.357155557769392e-10,0.05,1
ar1_phi_0.5,300,103,20,0,20,120.7163252703482,2.1006526979118094e-16,0.05,1
ar1_phi_0.5,300,104,20,0,20,164.46831241512695,1.0268299594135431e-24,0.05,1
ar1_phi_0.5,300,105,20,0,20,111.77996705485855,9.291682496948322e-15,0.05,1
ar1_phi_0.5,300,106,20,0,20,88.01453417799027,1.645262915805486e-10,0.05,1
ar1_phi_0.5,300,107,20,0,20,128.44650311413963,7.620873548506107e-18,0.05,1
ar1_phi_0.5,300,108,20,0,20,131.5617159368731,1.984277421842229e-18,0.05,1
ar1_phi_0.5,300,109,20,0,20,148.70430319279785,1.112498005150114e-21,0.05,1
ar1_phi_0.5,300,110,20,0,20,184.45549123981016,1.3002721485788179e-28,0.05,1
ar1_phi_0.5,300,111,20,0,20,202.29446733250495,3.955121244792094e-32,0.05,1
ar1_phi_0.5,300,112,20,0,20,146.33787715395798,3.1506274098722744e-21,0.05,1
ar1_phi_0.5,300,113,20,0,20,186.68034512185528,4.755884345507075e-29,0.05,1
ar1_phi_0.5,300,114,20,0,20,114.55614427857189,2.878873954750361e-15,0.05,1
ar1_phi_0.5,300,115,20,0,20,91.52019836822281,4.0147979029399674e-11,0.05,1
ar1_phi_0.5,300,116,20,0,20,106.78084014555886,7.56024043486983e-14,0.05,1
ar1_phi_0.5,300,117,20,0,20,105.3969328896428,1.3463517136241289e-13,0.05,1
ar1_phi_0.5,300,118,20,0,20,162.4160913750072,2.5627666103897573e-24,0.05,1
ar1_phi_0.5,300,119,20,0,20,132.53125874324166,1.3040189008291574e-18,0.05,1
ar1_phi_0.5,300,120,20,0,20,84.52055926341956,6.621366284981893e-10,0.05,1
ar1_phi_0.5,300,121,20,0,20,169.24045320631484,1.2178103907401002e-25,0.05,1
ar1_phi_0.5,300,122,20,0,20,107.06757663040177,6.707015434311323e-14,0.05,1
ar1_phi_0.5,300,123,20,0,20,106.02455533493188,1.0365159211844497e-13,0.05,1
ar1_phi_0.5,300,124,20,0,20,130.85587556798623,2.6928003660108595e-18,0.05,1
ar1_phi_0.5,300,125,20,0,20,80.44517152765009,3.298516599697184e-09,0.05,1
ar1_phi_0.5,300,126,20,0,20,143.5819412094429,1.055989141753401e-20,0.05,1
ar1_phi_0.5,300,127,20,0,20,146.6778063417791,2.7134064991987587e-21,0.05,1
ar1_phi_0.5,300,128,20,0,20,160.35620675769513,6.40903845307076e-24,0.05,1
ar1_phi_0.5,300,129,20,0,20,116.56315838175229,1.2301618856235353e-15,0.05,1
ar1_phi_0.5,300,130,20,0,20,110.76669070396815,1.4231756327687537e-14,0.05,1
ar1_phi_0.5,300,131,20,0,20,179.9238477932818,1.0046068610329677e-27,0.05,1
ar1_phi_0.5,300,132,20,0,20,69.27385160758418,2.391988033831206e-07,0.05,1
ar1_phi_0.5,300,133,20,0,20,115.2041663203948,2.1883668228885454e-15,0.05,1
ar1_phi_0.5,300,134,20,0,20,130.27405802341278,3.462774083983088e-18,0.05,1
ar1_phi_0.5,300,135,20,0,20,125.68071860030409,2.5061239089705606e-17,0.05,1
ar1_phi_0.5,300,136,20,0,20,103.90343497679578,2.5055704063233573e-13,0.05,1
ar1_phi_0.5,300,137,20,0,20,145.94248900883974,3.7483399132908034e-21,0.05,1
ar1_phi_0.5,300,138,20,0,20,95.91311965542783,6.736683269114426e-12,0.05,1
ar1_phi_0.5,300,139,20,0,20,99.49616530423722,1.5500856512257973e-12,0.05,1
ar1_phi_0.5,300,140,20,0,20,90.76704537720177,5.4417551852024665e-11,0.05,1
ar1_phi_0.5,300,141,20,0,20,53.95013892347662,5.884055696626189e-05,0.05,1
ar1_phi_0.5,300,142,20,0,20,90.53693656674832,5.970918161620523e-11,0.05,1
ar1_phi_0.5,300,143,20,0,20,76.07420510206872,1.8022023208237486e-08,0.05,1
ar1_phi_0.5,300,144,20,0,20,143.0379153331002,1.3402443374583562e-20,0.05,1
ar1_phi_0.5,300,145,20,0,20,119.89680970828546,2.9797690590076435e-16,0.05,1
ar1_phi_0.5,300,146,20,0,20,111.79247818524583,9.242855640036735e-15,0.05,1
ar1_phi_0.5,300,147,20,0,20,131.88352629166363,1.726274433778498e-18,0.05,1
ar1_phi_0.5,300,148,20,0,20,113.59060759200726,4.329719691497246e-15,0.05,1
ar1_phi_0.5,300,149,20,0,20,97.64718488570662,3.31326853864815e-12,0.05,1
ar1_phi_0.5,300,150,20,0,20,149.13037851942474,9.221385891939302e-22,0.05,1
ar1_phi_0.5,300,151,20,0,20,162.61365884360714,2.3469061247757704e-24,0.05,1
ar1_phi_0.5,300,152,20,0,20,85.50614971827184,4.4769571512351e-10,0.05,1
ar1_phi_0.5,300,153,20,0,20,113.84117768503651,3.894844321208195e-15,0.05,1
ar1_phi_0.5,300,154,20,0,20,138.2123316566251,1.1041238570482836e-19,0.05,1
ar1_phi_0.5,300,155,20,0,20,107.6421927997654,5.2750789048722586e-14,0.05,1
ar1_phi_0.5,300,156,20,0,20,133.60350255689391,8.192529829956674e-19,0.05,1
ar1_phi_0.5,300,157,20,0,20,141.9179069524416,2.1884743765331672e-20,0.05,1
ar1_phi_0.5,300,158,20,0,20,81.37571962148911,2.2902365485003615e-09,0.05,1
ar1_phi_0.5,300,159,20,0,20,165.78557248994525,5.704637989576325e-25,0.05,1
ar1_phi_0.5,300,160,20,0,20,100.42980174071194,1.0550742418270657e-12,0.05,1
ar1_phi_0.5,300,161,20,0,20,154.83965049209894,7.409109571583962e-23,0.05,1
ar1_phi_0.5,300,162,20,0,20,192.91882389911012,2.815709640136256e-30,0.05,1
ar1_phi_0.5,300,163,20,0,20,91.31960499669042,4.3537649929271895e-11,0.05,1
ar1_phi_0.5,300,164,20,0,20,110.17205668539778,1.827155353164779e-14,0.05,1
ar1_phi_0.5,300,165,20,0,20,151.14798113675894,3.7882298347952655e-22,0.05,1
ar1_phi_0.5,300,166,20,0,20,155.921318920225,4.588923623573503e-23,0.05,1
ar1_phi_0.5,300,167,20,0,20,105.07685189936542,1.5382738789946754e-13,0.05,1
ar1_phi_0.5,300,168,20,0,20,135.28901133223115,3.940998825820415e-19,0.05,1
ar1_phi_0.5,300,169,20,0,20,104.7785744065635,1.7415474159094688e-13,0.05,1
ar1_phi_0.5,300,170,20,0,20,126.4755369199316,1.7807922258257364e-17,0.05,1
ar1_phi_0.5,300,171,20,0,20,169.74053061888935,9.735845471410823e-26,0.05,1
ar1_phi_0.5,300,172,20,0,20,112.48295589240375,6.909564555691602e-15,0.05,1
ar1_phi_0.5,300,173,20,0,20,128.0227871719311,9.147943881582482e-18,0.05,1
ar1_phi_0.5,300,174,20,0,20,83.314705431919,1.0671279347629257e-09,0.05,1
ar1_phi_0.5,300,175,20,0,20,115.07280224361595,2.313522156849428e-15,0.05,1
ar1_phi_0.5,300,176,20,0,20,163.77595382137494,1.3982102143693671e-24,0.05,1
ar1_phi_0.5,300,177,20,0,20,105.99333662315199,1.0500955383303256e-13,0.05,1
ar1_phi_0.5,300,178,20,0,20,127.61918760908763,1.088524331617413e-17,0.05,1
ar1_phi_0.5,300,179,20,0,20,103.71982478692172,2.7040622038318203e-13,0.05,1
ar1_phi_0.5,300,180,20,0,20,117.18739956780698,9.438065390220747e-16,0.05,1
ar1_phi_0.5,300,181,20,0,20,126.95907624356721,1.446324183920851e-17,0.05,1
ar1_phi_0.5,300,182,20,0,20,105.05155971351506,1.5545524387056938e-13,0.05,1
ar1_phi_0.5,300,183,20,0,20,97.9353592680115,2.943919486800994e-12,0.05,1
ar1_phi_0.5,300,184,20,0,20,118.57124901663985,5.240728898622744e-16,0.05,1
ar1_phi_0.5,300,185,20,0,20,135.57719989005466,3.477024685639488e-19,0.05,1
ar1_phi_0.5,300,186,20,0,20,198.97518042833252,1.7945669830395134e-31,0.05,1
ar1_phi_0.5,300,187,20,0,20,119.63914536769461,3.3256988554550685e-16,0.05,1
ar1_phi_0.5,300,188,20,0,20,181.84432445104187,4.226422176933874e-28,0.05,1
ar1_phi_0.5,300,189,20,0,20,200.7574133839381,7.969525950590634e-32,0.05,1
ar1_phi_0.5,300,190,20,0,20,86.0009736605847,3.67676604864908e-10,0.05,1
ar1_phi_0.5,300,191,20,0,20,134.10029096386998,6.6040087480142095e-19,0.05,1
ar1_phi_0.5,300,192,20,0,20,116.24750355122454,1.4064121232817863e-15,0.05,1
ar1_phi_0.5,300,193,20,0,20,81.38707210132415,2.2800504297291793e-09,0.05,1
ar1_phi_0.5,300,194,20,0,20,117.73024098181483,7.494165668529298e-16,0.05,1
ar1_phi_0.5,300,195,20,0,20,91.79816545178133,3.5880219643997156e-11,0.05,1
ar1_phi_0.5,300,196,20,0,20,112.23100581424163,7.683750625916836e-15,0.05,1
ar1_phi_0.5,300,197,20,0,20,101.67308783786395,6.313953809152726e-13,0.05,1
ar1_phi_0.5,300,198,20,0,20,85.77653614495743,4.020398619462781e-10,0.05,1
ar1_phi_0.5,300,199,20,0,20,103.65806761488483,2.774282021699437e-13,0.05,1
ar1_phi_0.5,1000,0,20,0,20,466.61385250699135,2.7840880927614655e-86,0.05,1
ar1_phi_0.5,1000,1,20,0,20,296.84515931730994,3.561215393646733e-51,0.05,1
ar1_phi_0.5,1000,2,20,0,20,379.2991565280205,3.972236565584935e-68,0.05,1
ar1_phi_0.5,1000,3,20,0,20,302.33331319932626,2.697515606864004e-52,0.05,1
ar1_phi_0.5,1000,4,20,0,20,354.7424674621816,4.69155401442901e-63,0.05,1
ar1_phi_0.5,1000,5,20,0,20,478.6879103188351,8.360895091897949e-89,0.05,1
ar1_phi_0.5,1000,6,20,0,20,272.7443869115395,2.8608335134078593e-46,0.05,1
ar1_phi_0.5,1000,7,20,0,20,314.0473504919729,1.0835915934976208e-54,0.05,1
ar1_phi_0.5,1000,8,20,0,20,366.7431031187786,1.5656725653667022e-65,0.05,1
ar1_phi_0.5,1000,9,20,0,20,341.7962875965743,2.1782139949915393e-60,0.05,1
